run_id,episode_index,step_count,time_start,time_end,time_delta_ms,observation_state,action_taken,reward_received,terminated
20250519_085335,2,357,105877.9424229,105877.9427249,0.3020000003743917,[1.472127   0.17510286 0.01344779 0.19868118],1,1.0,False
20250519_085335,2,358,105877.9625674,105877.9628597,0.2922999992733821,[ 1.4756291   0.37002993  0.01742141 -0.08972944],0,1.0,False
20250519_085335,2,359,105877.9822772,105877.9825686,0.2913999924203381,[1.4830297  0.17466263 0.01562682 0.20839864],1,1.0,False
20250519_085335,2,360,105878.0037537,105878.0041133,0.35960000241175294,[ 1.4865229   0.3695577   0.0197948  -0.07931415],0,1.0,False
20250519_085335,2,361,105878.0240895,105878.0244712,0.3816999960690737,[1.4939141  0.17415765 0.01820851 0.21954778],1,1.0,False
20250519_085335,2,362,105878.0455991,105878.0458932,0.29409999842755497,[ 1.4973972   0.36901465  0.02259947 -0.06733627],0,1.0,False
20250519_085335,2,363,105878.0651752,105878.0654936,0.3184000088367611,[1.5047776  0.17357612 0.02125274 0.23239037],1,1.0,False
20250519_085335,2,364,105878.0861878,105878.0864936,0.305800000205636,[ 1.508249    0.36838803  0.02590055 -0.05351369],0,1.0,False
20250519_085335,2,365,105878.1062532,105878.1065794,0.32619999547023326,[1.5156168  0.17290446 0.02483028 0.24722722],1,1.0,False
20250519_085335,2,366,105878.1273574,105878.1276993,0.3419000131543726,[ 1.5190749   0.36766315  0.02977482 -0.03752141],0,1.0,False
20250519_085335,2,367,105878.1477929,105878.1481578,0.3648999991128221,[1.5264281  0.17212717 0.02902439 0.26440507],1,1.0,False
20250519_085335,2,368,105878.1680164,105878.1683127,0.29630000062752515,[ 1.5298707   0.36682308  0.03431249 -0.01898381],0,1.0,False
20250519_085335,2,369,105878.1889855,105878.1892752,0.2896999940276146,[1.5372071  0.17122628 0.03393282 0.2843246 ],1,1.0,False
20250519_085335,2,370,105878.2100626,105878.2103638,0.301199994282797,[1.5406317  0.36584824 0.03961931 0.00253403],0,1.0,False
20250519_085335,2,371,105878.2306842,105878.2309895,0.30530001095030457,[1.5479486  0.17018116 0.03966999 0.30744937],1,1.0,False
20250519_085335,2,372,105878.2518432,105878.2530883,1.2450999929569662,[1.5513523  0.36471605 0.04581898 0.02753654],1,1.0,False
20250519_085335,2,373,105878.2723028,105878.2740607,1.7578999977558851,[ 1.5586466   0.559152    0.04636971 -0.25034523],0,1.0,False
20250519_085335,2,374,105878.2934908,105878.2944155,0.9246999979950488,[1.5698296  0.3633996  0.0413628  0.05659557],1,1.0,False
20250519_085335,2,375,105878.3118579,105878.3124373,0.5794000026071444,[ 1.5770977   0.5579048   0.04249472 -0.22275552],0,1.0,False
20250519_085335,2,376,105878.332537,105878.3330487,0.5117000109748915,[1.5882558  0.36220205 0.03803961 0.08302329],1,1.0,False
20250519_085335,2,377,105878.3535976,105878.3544028,0.8052000048337504,[ 1.5954998   0.55675864  0.03970007 -0.19741954],0,1.0,False
20250519_085335,2,378,105878.3744701,105878.3749586,0.48850000894162804,[1.606635   0.361092   0.03575168 0.10751792],1,1.0,False
20250519_085335,2,379,105878.3945576,105878.395076,0.5184000037843361,[ 1.6138568   0.55568385  0.03790204 -0.1736746 ],0,1.0,False
20250519_085335,2,380,105878.4156684,105878.4161578,0.48940000124275684,[1.6249704  0.36004055 0.03442855 0.13072017],1,1.0,False
20250519_085335,2,381,105878.4354452,105878.4359623,0.51710000843741,[ 1.6321713   0.5546528   0.03704295 -0.15090528],0,1.0,False
20250519_085335,2,382,105878.4569482,105878.4574341,0.4859000036958605,[1.6432643  0.35902056 0.03402485 0.15322994],1,1.0,False
20250519_085335,2,383,105878.4774037,105878.4779204,0.5166999908396974,[ 1.6504447   0.55363923  0.03708944 -0.12852772],0,1.0,False
20250519_085335,2,384,105878.498025,105878.4985209,0.49590000708121806,[1.6615175  0.35800612 0.03451889 0.17562191],1,1.0,False
20250519_085335,2,385,105878.5183148,105878.5188044,0.4895999882137403,[ 1.6686777   0.5526175   0.03803133 -0.1059747 ],0,1.0,False
20250519_085335,2,386,105878.5393748,105878.5398894,0.5145999894011766,[1.6797299  0.35697177 0.03591183 0.1984602 ],1,1.0,False
20250519_085335,2,387,105878.5607561,105878.5612506,0.49449999642092735,[ 1.6868694   0.55156213  0.03988104 -0.08268137],0,1.0,False
20250519_085335,2,388,105878.5804052,105878.5808964,0.4912000003969297,[1.6979007  0.35589188 0.03822741 0.22231257],1,1.0,False
20250519_085335,2,389,105878.6015109,105878.601998,0.4870999982813373,[ 1.7050185   0.55044717  0.04267366 -0.05807104],0,1.0,False
20250519_085335,2,390,105878.6226009,105878.6231648,0.563900000997819,[1.7160275  0.35474017 0.04151224 0.24776447],1,1.0,False
20250519_085335,2,391,105878.6425032,105878.6429988,0.49560000479687005,[ 1.7231222   0.5492454   0.04646753 -0.03154098],0,1.0,False
20250519_085335,2,392,105878.6635951,105878.6640954,0.5002999969292432,[1.7341071  0.35348898 0.04583671 0.27543327],1,1.0,False
20250519_085335,2,393,105878.6845907,105878.6850781,0.48740000056568533,[ 1.741177    0.54792804  0.05134538 -0.00244765],0,1.0,False
20250519_085335,2,394,105878.7072001,105878.7076958,0.49569999100640416,[1.7521355  0.35210872 0.05129642 0.3059831 ],1,1.0,False
20250519_085335,2,395,105878.7264691,105878.7269852,0.5161000008229166,[1.7591777  0.5464636  0.05741609 0.02990879],1,1.0,False
20250519_085335,2,396,105878.7476148,105878.748106,0.4912000003969297,[ 1.7701069   0.7407172   0.05801426 -0.24412036],0,1.0,False
20250519_085335,2,397,105878.7681833,105878.7686981,0.5148000054759905,[1.7849213  0.5448166  0.05313185 0.0662827 ],1,1.0,False
20250519_085335,2,398,105878.7906069,105878.7911016,0.494699997943826,[ 1.7958176   0.7391381   0.05445751 -0.20917484],0,1.0,False
20250519_085335,2,399,105878.8108428,105878.8113466,0.5038000090280548,[1.8106004  0.54328156 0.05027401 0.10017718],1,1.0,False
20250519_085335,2,400,105878.8304492,105878.8309654,0.516200001584366,[ 1.821466    0.73764825  0.05227755 -0.17623024],0,1.0,False
20250519_085335,2,401,105878.851859,105878.852349,0.48999999125953764,[1.836219   0.5418187  0.04875295 0.1324755 ],1,1.0,False
20250519_085335,2,402,105878.8716604,105878.8722089,0.5485000001499429,[ 1.8470553   0.7362096   0.05140246 -0.14443675],0,1.0,False
20250519_085335,2,403,105878.8920098,105878.8925003,0.49050000961869955,[1.8617796  0.5403906  0.04851373 0.16400942],1,1.0,False
20250519_085335,2,404,105878.9118311,105878.9123419,0.5107999895699322,[ 1.8725873   0.73478574  0.05179391 -0.11298272],0,1.0,False
20250519_085335,2,405,105878.9317993,105878.9321258,0.3264999977545813,[1.8872831  0.53896135 0.04953426 0.19558054],1,1.0,False
20250519_085335,2,406,105878.9521151,105878.9524397,0.3246000123908743,[ 1.8980623   0.73334104  0.05344587 -0.08107426],0,1.0,False
20250519_085335,2,407,105878.972766,105878.9730618,0.29579999682027847,[1.9127291  0.5374953  0.05182438 0.2279805 ],1,1.0,False
20250519_085335,2,408,105878.9924117,105878.9927115,0.2997999981744215,[ 1.9234791   0.7318398   0.05638399 -0.04791533],0,1.0,False
20250519_085335,2,409,105879.0123575,105879.0126496,0.29209999775048345,[1.9381158  0.53595656 0.05542569 0.2620107 ],1,1.0,False
20250519_085335,2,410,105879.0337213,105879.0340125,0.2911999908974394,[ 1.9488349   0.73024535  0.0606659  -0.01268814],0,1.0,False
20250519_085335,2,411,105879.0535186,105879.0539864,0.46779999684076756,[1.9634398  0.5343082  0.06041214 0.29850173],1,1.0,False
20250519_085335,2,412,105879.0737561,105879.074065,0.308899994706735,[1.974126   0.7285193  0.06638217 0.02546688],1,1.0,False
20250519_085335,2,413,105879.0934222,105879.0937619,0.33969999640248716,[ 1.9886965   0.9226296   0.06689151 -0.2455552 ],0,1.0,False
20250519_085335,2,414,105879.1141955,105879.1145366,0.34109999251086265,[2.007149   0.7266192  0.06198041 0.0674543 ],1,1.0,False
20250519_085335,2,415,105879.1356765,105879.1360472,0.370699999621138,[ 2.0216813   0.92080027  0.0633295  -0.20504749],0,1.0,False
20250519_085335,2,416,105879.1562123,105879.157198,0.985699996817857,[2.0400975  0.72483253 0.05922854 0.10692128],1,1.0,False
20250519_085335,2,417,105879.176926,105879.1773053,0.37930000689812005,[ 2.054594    0.9190579   0.06136697 -0.16650291],0,1.0,False
20250519_085335,2,418,105879.1976831,105879.1980463,0.3632000007200986,[2.0729752  0.72311366 0.05803691 0.14489077],1,1.0,False
20250519_085335,2,419,105879.2176356,105879.218022,0.38640000275336206,[ 2.0874374   0.9173585   0.06093473 -0.12893267],0,1.0,False
20250519_085335,2,420,105879.2381846,105879.2385491,0.36449999606702477,[2.1057847  0.721419   0.05835607 0.18233487],1,1.0,False
20250519_085335,2,421,105879.2592037,105879.2595364,0.3327000013086945,[ 2.120213    0.9156595   0.06200277 -0.09138294],0,1.0,False
20250519_085335,2,422,105879.2803158,105879.2806261,0.3102999908151105,[2.1385262  0.7197062  0.06017511 0.22019939],1,1.0,False
20250519_085335,2,423,105879.3000316,105879.3003342,0.3026000049430877,[ 2.1529202   0.9139186   0.0645791  -0.05291125],0,1.0,False
20250519_085335,2,424,105879.3212444,105879.3215494,0.30500000866595656,[2.1711986  0.717933   0.06352087 0.25942746],1,1.0,False
20250519_085335,2,425,105879.3422826,105879.3425902,0.30759999935980886,[ 2.1855574   0.91209334  0.06870943 -0.0125631 ],0,1.0,False
20250519_085335,2,426,105879.363662,105879.3639525,0.2905000001192093,[2.2037992  0.7160567  0.06845816 0.30098268],1,1.0,False
20250519_085335,2,427,105879.3835392,105879.3838358,0.29660000291187316,[2.2181203  0.91013956 0.07447781 0.03065134],1,1.0,False
20250519_085335,2,428,105879.4030859,105879.4042525,1.166599991847761,[ 2.236323    1.1041188   0.07509084 -0.23763469],0,1.0,False
20250519_085335,2,429,105879.4252961,105879.4257167,0.4206000012345612,[2.2584054  0.9080089  0.07033814 0.07775722],1,1.0,False
20250519_085335,2,430,105879.4435318,105879.4438383,0.30649999098386616,[ 2.2765658   1.1020557   0.07189329 -0.19193089],0,1.0,False
20250519_085335,2,431,105879.4634783,105879.4637678,0.28950000705663115,[2.2986069  0.90598285 0.06805468 0.12253706],1,1.0,False
20250519_085335,2,432,105879.4830638,105879.4833579,0.29409999842755497,[ 2.3167264   1.1000671   0.07050542 -0.14792283],0,1.0,False
20250519_085335,2,433,105879.5036643,105879.5040457,0.38139999378472567,[2.3387277  0.90401006 0.06754696 0.16614354],1,1.0,False
20250519_085335,2,434,105879.5240527,105879.5244722,0.4195000074105337,[ 2.356808    1.0981033   0.07086983 -0.10448878],0,1.0,False
20250519_085335,2,435,105879.5454631,105879.545782,0.3188999980920926,[2.37877    0.9020411  0.06878006 0.20968464],1,1.0,False
20250519_085335,2,436,105879.5654169,105879.5657373,0.3203999949619174,[ 2.396811    1.0961156   0.07297374 -0.06053344],0,1.0,True
20250519_085335,3,0,105879.6064475,105879.6067803,0.3328000020701438,[-0.00246502 -0.04944977 -0.02899356 -0.00648053],0,1.0,False
20250519_085335,3,1,105879.6261672,105879.6264896,0.32240001019090414,[-0.00345402 -0.24414417 -0.02912317  0.27691543],0,1.0,False
20250519_085335,3,2,105879.6469527,105879.647284,0.331300005200319,[-0.0083369  -0.43883878 -0.02358486  0.5602725 ],1,1.0,False
20250519_085335,3,3,105879.6677075,105879.6680484,0.340899990987964,[-0.01711368 -0.2433939  -0.01237941  0.2602534 ],0,1.0,False
20250519_085335,3,4,105879.687617,105879.6880244,0.4074000025866553,[-0.02198156 -0.43833697 -0.00717434  0.5490061 ],1,1.0,False
20250519_085335,3,5,105879.708298,105879.7086586,0.3605999954743311,[-0.0307483  -0.24311496  0.00380578  0.25407144],1,1.0,False
20250519_085335,3,6,105879.7295216,105879.7298791,0.3575000009732321,[-0.03561059 -0.04804756  0.00888721 -0.03740866],0,1.0,False
20250519_085335,3,7,105879.7501876,105879.750546,0.3583999932743609,[-0.03657155 -0.24329582  0.00813903  0.25806496],1,1.0,False
20250519_085335,3,8,105879.7703555,105879.7707677,0.4121999954804778,[-0.04143746 -0.04829101  0.01330033 -0.03203972],0,1.0,False
20250519_085335,3,9,105879.7911484,105879.791507,0.35859999479725957,[-0.04240328 -0.24360114  0.01265954  0.26480976],1,1.0,False
20250519_085335,3,10,105879.8115182,105879.8119194,0.4011999990325421,[-0.0472753  -0.04866215  0.01795573 -0.0238535 ],0,1.0,False
20250519_085335,3,11,105879.8323966,105879.832798,0.4014000005554408,[-0.04824855 -0.24403694  0.01747866  0.27444014],1,1.0,False
20250519_085335,3,12,105879.85333,105879.8538963,0.5663000047206879,[-0.05312929 -0.04916868  0.02296747 -0.01267913],0,1.0,False
20250519_085335,3,13,105879.8748198,105879.875237,0.4172000044491142,[-0.05411266 -0.24461235  0.02271388  0.2871609 ],1,1.0,False
20250519_085335,3,14,105879.895484,105879.8959053,0.42130000656470656,[-0.05900491 -0.04982156  0.0284571   0.0017274 ],1,1.0,False
20250519_085335,3,15,105879.9161295,105879.9166078,0.4783000040333718,[-0.06000134  0.14488095  0.02849165 -0.2818429 ],0,1.0,False
20250519_085335,3,16,105879.9365503,105879.9369272,0.3769000031752512,[-0.05710372 -0.05063557  0.02285479  0.01968829],1,1.0,False
20250519_085335,3,17,105879.9574359,105879.9577362,0.3003000019816682,[-0.05811643  0.14415129  0.02324856 -0.26569697],0,1.0,False
20250519_085335,3,18,105879.9774351,105879.9777538,0.31870001112110913,[-0.0552334  -0.05129463  0.01793462  0.03422714],0,1.0,False
20250519_085335,3,19,105879.9971194,105879.997437,0.3176000027451664,[-0.0562593  -0.24666911  0.01861916  0.33251423],1,1.0,False
20250519_085335,3,20,105880.0184423,105880.0187375,0.29519999225158244,[-0.06119268 -0.05181706  0.02526945  0.04576054],1,1.0,False
20250519_085335,3,21,105880.038981,105880.0392744,0.2933999930974096,[-0.06222902  0.14293359  0.02618466 -0.23884375],0,1.0,False
20250519_085335,3,22,105880.0603691,105880.0606588,0.2896999940276146,[-0.05937035 -0.05255245  0.02140778  0.0619822 ],1,1.0,False
20250519_085335,3,23,105880.0814787,105880.081785,0.3063000040128827,[-0.0604214   0.14225613  0.02264743 -0.2238703 ],0,1.0,False
20250519_085335,3,24,105880.1015503,105880.1018585,0.3082000039285049,[-0.05757628 -0.05318207  0.01817002  0.07586959],1,1.0,False
20250519_085335,3,25,105880.1215044,105880.1218249,0.32049999572336674,[-0.05863992  0.14167476  0.01968741 -0.2110257 ],0,1.0,False
20250519_085335,3,26,105880.141755,105880.1420616,0.3065999917453155,[-0.05580642 -0.05372308  0.0154669   0.08780197],1,1.0,False
20250519_085335,3,27,105880.1613737,105880.1616987,0.32500000088475645,[-0.05688088  0.1411738   0.01722294 -0.19996129],0,1.0,False
20250519_085335,3,28,105880.1818009,105880.1821221,0.3212000010535121,[-0.05405741 -0.0541902   0.01322371  0.09810453],0,1.0,False
20250519_085335,3,29,105880.2023262,105880.2026456,0.31940000189933926,[-0.05514121 -0.24949916  0.0151858   0.39493   ],1,1.0,False
20250519_085335,3,30,105880.2226359,105880.2229839,0.3480000013951212,[-0.0601312  -0.05459593  0.0230844   0.10707334],1,1.0,False
20250519_085335,3,31,105880.242445,105880.2428073,0.3623000084189698,[-0.06122311  0.14018774  0.02522587 -0.17823811],0,1.0,False
20250519_085335,3,32,105880.2631425,105880.2634594,0.31689999741502106,[-0.05841936 -0.05528595  0.02166111  0.12229476],1,1.0,False
20250519_085335,3,33,105880.2837837,105880.2840734,0.2897000085795298,[-0.05952508  0.13951907  0.024107   -0.16347636],0,1.0,False
20250519_085335,3,34,105880.3035067,105880.3038564,0.3496999997878447,[-0.0567347  -0.05593954  0.02083747  0.13671313],1,1.0,False
20250519_085335,3,35,105880.32345,105880.3237554,0.3053999971598387,[-0.05785349  0.13887785  0.02357174 -0.14932373],0,1.0,False
20250519_085335,3,36,105880.3435038,105880.343859,0.35519999801181257,[-0.05507593 -0.05657357  0.02058526  0.1507014 ],1,1.0,False
20250519_085335,3,37,105880.3636765,105880.3640437,0.36720000207424164,[-0.0562074   0.13824765  0.02359929 -0.13541688],0,1.0,False
20250519_085335,3,38,105880.3835266,105880.3838149,0.2882999979192391,[-0.05344245 -0.05720423  0.02089095  0.16461687],1,1.0,False
20250519_085335,3,39,105880.4031588,105880.4034643,0.305499997921288,[-0.05458653  0.13761254  0.02418329 -0.12140302],0,1.0,False
20250519_085335,3,40,105880.4234557,105880.4237755,0.3198000049451366,[-0.05183428 -0.0578474   0.02175523  0.17881033],1,1.0,False
20250519_085335,3,41,105880.4432517,105880.4436141,0.36240000918041915,[-0.05299123  0.13695659  0.02533144 -0.10693096],0,1.0,False
20250519_085335,3,42,105880.4641031,105880.4645106,0.4074999887961894,[-0.0502521  -0.05851904  0.02319282  0.19363506],1,1.0,False
20250519_085335,3,43,105880.4845062,105880.4849012,0.39500001003034413,[-0.05142248  0.1362636   0.02706552 -0.09164224],0,1.0,False
20250519_085335,3,44,105880.5045283,105880.5049824,0.454099994385615,[-0.04869721 -0.05923563  0.02523267  0.20945549],1,1.0,False
20250519_085335,3,45,105880.5251987,105880.5256057,0.40699999954085797,[-0.04988192  0.13551661  0.02942178 -0.07516226],0,1.0,False
20250519_085335,3,46,105880.5455149,105880.5458065,0.29159999394323677,[-0.04717159 -0.0600145   0.02791854  0.22665623],1,1.0,False
20250519_085335,3,47,105880.5654573,105880.5657509,0.2935999946203083,[-0.04837188  0.13469756  0.03245166 -0.05709106],0,1.0,False
20250519_085335,3,48,105880.5853966,105880.5856934,0.29680000443477184,[-0.04567793 -0.0608743   0.03130984  0.2456514 ],1,1.0,False
20250519_085335,3,49,105880.6051157,105880.6054442,0.3284999984316528,[-0.04689541  0.1337868   0.03622287 -0.03699356],0,1.0,False
20250519_085335,3,50,105880.6268219,105880.6271634,0.34149999555666,[-0.04421968 -0.06183537  0.035483    0.2668944 ],1,1.0,False
20250519_085335,3,51,105880.6466204,105880.64697,0.3495999990263954,[-0.04545638  0.13276269  0.04082089 -0.01438913],0,1.0,False
20250519_085335,3,52,105880.6672677,105880.6676074,0.33969999640248716,[-0.04280113 -0.0629202   0.0405331   0.29088867],1,1.0,False
20250519_085335,3,53,105880.6873391,105880.6877976,0.45849999878555536,[-0.04405953  0.13160107  0.04635088  0.01125991],0,1.0,False
20250519_085335,3,54,105880.708127,105880.708516,0.38899999344721437,[-0.04142751 -0.06415392  0.04657608  0.3181993 ],1,1.0,False
20250519_085335,3,55,105880.7290638,105880.7293572,0.29340000764932483,[-0.04271059  0.13027479  0.05294006  0.04056093],1,1.0,False
20250519_085335,3,56,105880.750301,105880.7505911,0.29010001162532717,[-0.0401051   0.32459918  0.05375128 -0.23496018],0,1.0,False
20250519_085335,3,57,105880.7717219,105880.7720437,0.3217999910702929,[-0.03361311  0.1287521   0.04905207  0.07418142],1,1.0,False
20250519_085335,3,58,105880.7922646,105880.7926089,0.3443000023253262,[-0.03103807  0.32313776  0.0505357  -0.20263083],0,1.0,False
20250519_085335,3,59,105880.8124936,105880.8128905,0.3969000099459663,[-0.02457531  0.12733088  0.04648309  0.10555571],1,1.0,False
20250519_085335,3,60,105880.8324193,105880.8327155,0.2961999998660758,[-0.0220287   0.32175696  0.0485942  -0.17210726],0,1.0,False
20250519_085335,3,61,105880.8523162,105880.8526233,0.3070999955525622,[-0.01559356  0.12597439  0.04515206  0.13550097],1,1.0,False
20250519_085335,3,62,105880.8738145,105880.8741206,0.30610000248998404,[-0.01307407  0.3204215   0.04786208 -0.14260222],0,1.0,False
20250519_085335,3,63,105880.8941213,105880.8944264,0.30509999487549067,[-0.00666564  0.12464792  0.04501003  0.16478792],1,1.0,False
20250519_085335,3,64,105880.9156333,105880.9159512,0.31790000502951443,[-0.00417268  0.3190976   0.04830579 -0.11336274],1,1.0,False
20250519_085335,3,65,105880.9361262,105880.9364492,0.32300000020768493,[ 0.00220927  0.5134953   0.04603853 -0.39042276],0,1.0,False
20250519_085335,3,66,105880.958479,105880.9595169,1.0379000013926998,[ 0.01247918  0.3177512   0.03823008 -0.08358717],1,1.0,False
20250519_085335,3,67,105880.9784491,105880.9796938,1.244700004463084,[ 0.0188342   0.5123049   0.03655834 -0.36396754],0,1.0,False
20250519_085335,3,68,105880.9984884,105880.9994421,0.9537000005366281,[ 0.0290803   0.31668293  0.02927899 -0.05998494],1,1.0,False
20250519_085335,3,69,105881.0179242,105881.018437,0.512800004798919,[ 0.03541396  0.5113731   0.02807929 -0.34328824],0,1.0,False
20250519_085335,3,70,105881.0380744,105881.0384442,0.36980000732000917,[ 0.04564142  0.3158632   0.02121352 -0.04188474],1,1.0,False
20250519_085335,3,71,105881.0595222,105881.0598739,0.35170000046491623,[ 0.05195868  0.5106746   0.02037583 -0.32779983],0,1.0,False
20250519_085335,3,72,105881.0795807,105881.0799384,0.35770000249613076,[ 0.06217217  0.3152686   0.01381983 -0.02876156],1,1.0,False
20250519_085335,3,73,105881.09958,105881.0999398,0.3598000039346516,[ 0.06847755  0.51018965  0.0132446  -0.31705233],0,1.0,False
20250519_085335,3,74,105881.1202452,105881.1207437,0.49849999777507037,[ 0.07868134  0.3148816   0.00690355 -0.02022213],1,1.0,False
20250519_085335,3,75,105881.1410555,105881.1414144,0.3588999970816076,[ 0.08497898  0.50990385  0.00649911 -0.31071895],0,1.0,False
20250519_085335,3,76,105881.162321,105881.1627024,0.3814000083366409,[ 9.5177054e-02  3.1468993e-01  2.8473104e-04 -1.5993491e-02],1,1.0,False
20250519_085335,3,77,105881.1824431,105881.1828206,0.3775000077439472,[ 1.0147085e-01  5.0980783e-01 -3.5138753e-05 -3.0858657e-01],0,1.0,False
20250519_085335,3,78,105881.203312,105881.2039048,0.592800002777949,[ 0.11166701  0.31468636 -0.00620687 -0.01591472],1,1.0,False
20250519_085335,3,79,105881.2244173,105881.2248265,0.40919998718891293,[ 0.11796074  0.50989676 -0.00652516 -0.3105495 ],0,1.0,False
20250519_085335,3,80,105881.2446409,105881.2450509,0.41000000783242285,[ 0.12815867  0.3148684  -0.01273615 -0.01993155],1,1.0,False
20250519_085335,3,81,105881.2655788,105881.2659896,0.4107999993721023,[ 0.13445604  0.51017064 -0.01313479 -0.3166055 ],0,1.0,False
20250519_085335,3,82,105881.2858155,105881.2862221,0.4065999964950606,[ 0.14465944  0.3152382  -0.0194669  -0.02809362],0,1.0,False
20250519_085335,3,83,105881.3069981,105881.3074087,0.41059999784920365,[ 0.15096422  0.12040077 -0.02002877  0.2583843 ],1,1.0,False
20250519_085335,3,84,105881.3273608,105881.3277794,0.4186000005574897,[ 0.15337223  0.31580284 -0.01486108 -0.04054812],0,1.0,False
20250519_085335,3,85,105881.3480454,105881.348458,0.41259999852627516,[ 0.15968828  0.12089712 -0.01567204  0.2474092 ],1,1.0,False
20250519_085335,3,86,105881.3694715,105881.3698881,0.4165999998804182,[ 0.16210623  0.31623936 -0.01072386 -0.05017556],0,1.0,False
20250519_085335,3,87,105881.3906721,105881.3910835,0.41140000394079834,[ 0.16843101  0.12127279 -0.01172737  0.2391047 ],1,1.0,False
20250519_085335,3,88,105881.4116287,105881.4120491,0.42039999971166253,[ 0.17085648  0.3165603  -0.00694528 -0.05725418],1,1.0,False
20250519_085335,3,89,105881.4318668,105881.4322987,0.4318999999668449,[ 0.17718768  0.51178116 -0.00809036 -0.35212028],0,1.0,False
20250519_085335,3,90,105881.4524293,105881.4528738,0.4444999940460548,[ 0.1874233   0.31677517 -0.01513277 -0.06199943],0,1.0,False
20250519_085335,3,91,105881.4735273,105881.4741261,0.5988000048091635,[ 0.1937588   0.12187342 -0.01637276  0.22587086],1,1.0,False
20250519_085335,3,92,105881.4933051,105881.4936267,0.32160000409930944,[ 0.19619627  0.3172255  -0.01185534 -0.07193135],0,1.0,False
20250519_085335,3,93,105881.5145877,105881.5148811,0.2933999930974096,[ 0.20254079  0.12227549 -0.01329397  0.21698771],1,1.0,False
20250519_085335,3,94,105881.5343892,105881.5346824,0.29320000612642616,[ 0.20498629  0.31758493 -0.00895421 -0.07985888],0,1.0,False
20250519_085335,3,95,105881.5554902,105881.5558503,0.3601000062189996,[ 0.21133798  0.12259249 -0.01055139  0.20998557],1,1.0,False
20250519_085335,3,96,105881.5753844,105881.5756807,0.29630000062752515,[ 0.21378984  0.3178637  -0.00635168 -0.08600701],0,1.0,False
20250519_085335,3,97,105881.5966733,105881.5969646,0.291300006210804,[ 0.22014712  0.12283337 -0.00807182  0.20466521],1,1.0,False
20250519_085335,3,98,105881.6166417,105881.6169346,0.2928999892901629,[ 0.22260378  0.31806982 -0.00397851 -0.09055301],0,1.0,False
20250519_085335,3,99,105881.6363193,105881.6366435,0.32419999479316175,[ 0.22896518  0.12300512 -0.00578957  0.20087205],1,1.0,False
20250519_085335,3,100,105881.6570282,105881.6573342,0.3060000017285347,[ 0.23142529  0.31820938 -0.00177213 -0.09363159],0,1.0,False
20250519_085335,3,101,105881.6771764,105881.6774844,0.3080000024056062,[ 0.23778947  0.12311289 -0.00364477  0.1984917 ],1,1.0,False
20250519_085335,3,102,105881.6992313,105881.6996072,0.37590001011267304,[ 0.24025172  0.31828678  0.00032507 -0.09533875],0,1.0,False
20250519_085335,3,103,105881.7190275,105881.7193701,0.3426000039326027,[ 0.24661747  0.12316017 -0.00158171  0.19744672],1,1.0,False
20250519_085335,3,104,105881.7401137,105881.7404147,0.30100000731181353,[ 0.24908066  0.31830472  0.00236723 -0.09573474],0,1.0,False
20250519_085335,3,105,105881.761102,105881.7614148,0.3127999952994287,[0.25544676 0.12314891 0.00045253 0.19769411],1,1.0,False
20250519_085335,3,106,105881.7823056,105881.782605,0.29939999512862414,[ 0.25790974  0.3182644   0.00440642 -0.09484603],0,1.0,False
20250519_085335,3,107,105881.8029049,105881.8032107,0.305800000205636,[0.264275   0.12307955 0.0025095  0.19922385],1,1.0,False
20250519_085335,3,108,105881.8245592,105881.8248826,0.3234000032534823,[ 0.26673663  0.3181655   0.00649397 -0.0926664 ],0,1.0,False
20250519_085335,3,109,105881.8450649,105881.8453695,0.3046000056201592,[0.27309993 0.1229511  0.00464064 0.20205829],1,1.0,False
20250519_085335,3,110,105881.8662331,105881.8665281,0.295000005280599,[ 0.27555895  0.31800637  0.00868181 -0.08915713],1,1.0,False
20250519_085335,3,111,105881.8877348,105881.88806,0.3252000024076551,[ 0.28191906  0.5130028   0.00689867 -0.37908834],0,1.0,False
20250519_085335,3,112,105881.9081332,105881.908431,0.29779999749735,[ 0.29217914  0.31778356 -0.0006831  -0.08423827],0,1.0,False
20250519_085335,3,113,105881.9291885,105881.9295681,0.37959999463055283,[ 0.2985348   0.12267143 -0.00236786  0.20822906],1,1.0,False
20250519_085335,3,114,105881.9502888,105881.9505791,0.2902999985963106,[ 0.30098823  0.31782717  0.00179672 -0.08519986],0,1.0,False
20250519_085335,3,115,105881.9716216,105881.9719334,0.31180000223685056,[3.07344764e-01 1.22679494e-01 9.27190631e-05 2.08049387e-01],1,1.0,False
20250519_085335,3,116,105881.9914178,105881.9917111,0.29329999233596027,[ 0.30979836  0.31780013  0.00425371 -0.08460429],0,1.0,False
20250519_085335,3,117,105882.0116277,105882.0119351,0.3073999978369102,[0.31615436 0.12261745 0.00256162 0.20941764],1,1.0,False
20250519_085335,3,118,105882.0316047,105882.0318973,0.29260000155773014,[ 0.3186067   0.31770268  0.00674997 -0.08245612],0,1.0,False
20250519_085335,3,119,105882.0516916,105882.0519864,0.2947999892057851,[0.32496077 0.12248462 0.00510085 0.21234877],1,1.0,False
20250519_085335,3,120,105882.0732196,105882.0735214,0.301799998851493,[ 0.32741046  0.31753328  0.00934783 -0.07872076],1,1.0,False
